student_id,student_name,grade,school_name,reading_score,math_score,school_type,school_budget
075150875,Paul Allen,10th,Odonnell High School,56.1,81.9,Public,959474
030443064,Molly Lawson,10th,Fisher High School,57.0,64.1,Public,817615
077914187,Robert Jensen,10th,Montgomery High School,47.4,58.5,Charter,893368
110767550,Nicholas Sanders,12th,Dixon High School,97.4,56.0,Charter,870334
019249289,Christopher Spencer,11th,Dixon High School,91.2,70.2,Charter,870334
028057899,Kimberly Schneider,9th,Dixon High School,86.0,63.9,Charter,870334
048944665,Timothy Ramirez,11th,Montgomery High School,79.7,77.2,Charter,893368
062489481,Michael Stone,12th,Wagner High School,85.2,65.8,Public,846745
103773315,Jerome Garner,12th,Montgomery High School,69.1,65.5,Charter,893368
091572851,Brandon Morse,12th,Green High School,53.7,43.5,Charter,832670
108373639,Joshua Atkinson,10th,Sullivan High School,97.0,64.2,Public,961125
030442492,Andrew Robinson,10th,Green High School,95.3,76.8,Charter,832670
072308594,Brittany Willis,10th,Woods High School,66.3,47.4,Public,912243
071247630,Michelle Brown,9th,Green High School,73.1,89.1,Charter,832670
112207380,Ralph Wilkins,10th,Woods High School,67.5,76.5,Public,912243
095276205,Amanda Pratt,10th,Dixon High School,,65.0,Charter,870334
088614052,Michael Hernandez,10th,Campbell High School,72.5,86.4,Charter,960726
067002232,Amber Estes,9th,Sullivan High School,88.4,72.5,Public,961125
016902147,Robert Pruitt,9th,Richard High School,86.0,72.8,Charter,889699
025214101,Jade Morris,10th,Fisher High School,,64.0,Public,817615
014259290,Crystal White,12th,Dixon High School,77.3,69.0,Charter,870334
056370218,Brian Cervantes,12th,Fisher High School,43.1,75.0,Public,817615
051909257,Matthew Little,12th,Wagner High School,93.0,75.1,Public,846745
051823498,Kristen Gonzalez,10th,Silva High School,83.8,34.3,Public,991918
071125587,Erica Williams,10th,Montgomery High School,89.6,58.4,Charter,893368
057746281,Kimberly Glenn,12th,Bowers High School,71.5,57.1,Public,848324
112222747,Leslie Norris,10th,Montgomery High School,76.2,53.7,Charter,893368
045687417,Steven Sullivan,9th,Dixon High School,86.7,68.9,Charter,870334
034500754,Chad Irwin,9th,Green High School,66.2,66.9,Charter,832670
017777591,Javier Jefferson,12th,Turner High School,67.5,63.3,Public,956438
052766855,Destiny Marshall,11th,Fisher High School,75.5,37.8,Public,817615
030587014,Shawn Jimenez,11th,Odonnell High School,,60.3,Public,959474
071063319,Kenneth George,12th,Woods High School,70.9,,Public,912243
042896052,Tina Owen,12th,Odonnell High School,70.8,76.7,Public,959474
127575298,Sharon Rodriguez,11th,Green High School,87.2,62.3,Charter,832670
100438022,Ray Murphy,10th,Sullivan High School,94.6,58.8,Public,961125
111070123,Tammy Barajas,12th,Montgomery High School,77.7,30.7,Charter,893368
021886960,Joseph Mcintosh,11th,Wagner High School,65.5,68.6,Public,846745
029669985,Andrew Smith,12th,Richard High School,78.2,46.3,Charter,889699
070128022,Janet Koch,11th,Green High School,83.8,76.7,Charter,832670
119588620,Dakota Thomas,11th,Green High School,85.9,61.4,Charter,832670
112043450,Andrew Mckay,12th,Odonnell High School,66.7,74.5,Public,959474
070073407,Adam Caldwell,10th,Montgomery High School,53.5,57.2,Charter,893368
026813789,Heather Fuller,12th,Montgomery High School,,,Charter,893368
074486184,Natasha Foster,10th,Wagner High School,79.1,65.9,Public,846745
087916900,Kenneth Coffey,11th,Bowers High School,81.4,41.0,Public,848324
074735615,David Klein,12th,Woods High School,,91.7,Public,912243
044444156,Theresa Robinson,10th,Dixon High School,81.6,95.9,Charter,870334
014513842,Tanya West,12th,Montgomery High School,50.9,47.7,Charter,893368
101083049,Brandon Rodriguez,9th,Dixon High School,84.8,71.6,Charter,870334
119263958,Joshua Kelley,11th,Bowers High School,,63.6,Public,848324
021742583,Jeffery Ross,12th,Odonnell High School,74.5,86.7,Public,959474
045430046,Daniel Hammond,12th,Sullivan High School,75.9,71.5,Public,961125
067008663,Sharon Ramos,11th,Silva High School,68.0,85.0,Public,991918
016467242,Austin Garcia,12th,Richard High School,74.9,75.8,Charter,889699
016950814,Brian Ruiz,11th,Bowers High School,82.2,53.1,Public,848324
050388510,Randy Evans,10th,Fisher High School,80.3,66.3,Public,817615
061823705,Sabrina Jimenez,9th,Green High School,71.8,79.5,Charter,832670
031019950,Jocelyn Koch,10th,Fisher High School,74.0,51.9,Public,817615
096274235,William Goodman,9th,Green High School,68.1,53.1,Charter,832670
066194837,Paul Dudley,10th,Wagner High School,63.8,70.5,Public,846745
102837265,Jose Walker,11th,Turner High School,98.4,51.3,Public,956438
076494158,Jenna Berry,11th,Richard High School,71.7,72.3,Charter,889699
122624089,Frank Morgan,10th,Dixon High School,79.0,49.0,Charter,870334
010032796,Cody Lopez,9th,Richard High School,88.8,75.1,Charter,889699
117700280,Amanda Dalton,10th,Fisher High School,,76.4,Public,817615
069180149,Mark Bush,12th,Woods High School,76.5,,Public,912243
039435523,Christina Brown,12th,Bowers High School,76.3,74.3,Public,848324
118285665,Erika Harris,11th,Bowers High School,69.1,37.4,Public,848324
120798917,John Taylor,9th,Green High School,79.0,62.5,Charter,832670
107509064,Robert Boone,9th,Dixon High School,83.9,74.0,Charter,870334
070521386,Michelle Best,10th,Turner High School,86.1,64.4,Public,956438
037262688,Tanya Nelson,9th,Fisher High School,76.0,94.3,Public,817615
109530963,Samantha Castro,10th,Woods High School,78.0,69.2,Public,912243
011684101,Michael Collins,10th,Sullivan High School,92.7,,Public,961125
035590433,Anthony Jackson,11th,Green High School,84.8,68.6,Charter,832670
018616868,Dean Estrada,10th,Woods High School,44.3,60.5,Public,912243
118595630,Tracy Wagner,12th,Sullivan High School,63.2,31.6,Public,961125
015159836,John Vazquez,9th,Wagner High School,70.8,71.6,Public,846745
125716949,Jennifer Gonzalez,9th,Campos High School,71.9,38.7,Public,957299
066679336,Christina Zamora,10th,Fisher High School,68.1,51.6,Public,817615
017638151,Sheri King,11th,Odonnell High School,49.4,50.9,Public,959474
124933532,Daniel Nelson,10th,Green High School,80.0,74.5,Charter,832670
110333845,Elijah Henderson,12th,Silva High School,74.2,51.8,Public,991918
023027442,Tara Wells,9th,Fisher High School,79.4,78.6,Public,817615
099840763,Kevin Barnes,9th,Turner High School,75.5,43.8,Public,956438
022658472,Lori Juarez,12th,Silva High School,55.5,37.3,Public,991918
031722328,Mark Gibson,9th,Campos High School,78.3,,Public,957299
090423338,Sara Powers,9th,Green High School,66.3,59.4,Charter,832670
104569188,Leah Hill,10th,Dixon High School,87.0,,Charter,870334
070260346,Nicole Burgess,12th,Woods High School,89.0,55.0,Public,912243
064931636,Kevin Williams,9th,Wagner High School,51.1,89.1,Public,846745
121120445,Jordan Hunter,10th,Silva High School,92.0,55.5,Public,991918
060041724,Katrina Powell,10th,Fisher High School,69.0,70.9,Public,817615
074047060,Judy Osborne,9th,Wagner High School,89.7,54.4,Public,846745
034332139,Brenda Ritter,11th,Bowers High School,92.1,57.2,Public,848324
034344169,Maria Mejia,10th,Green High School,73.1,70.3,Charter,832670
054634451,Stephen Mccoy,11th,Montgomery High School,83.0,75.6,Charter,893368
105050667,Christopher Madden,12th,Montgomery High School,63.0,56.4,Charter,893368
080252548,Emily Carroll,12th,Montgomery High School,59.7,69.1,Charter,893368
033085319,Brian Williams,11th,Fisher High School,67.1,41.9,Public,817615
016971505,Amanda Li,9th,Green High School,91.6,64.2,Charter,832670
021632004,Heather Harper,12th,Woods High School,83.2,83.4,Public,912243
056533071,Dana Giles,12th,Dixon High School,85.9,48.1,Charter,870334
066773672,Alexander Daniel,11th,Montgomery High School,63.3,66.9,Charter,893368
113996292,Sarah Gonzalez,12th,Montgomery High School,65.5,60.5,Charter,893368
025848933,Nicole Henry,10th,Montgomery High School,54.4,58.7,Charter,893368
113738803,Steven Mendoza,9th,Odonnell High School,89.5,62.5,Public,959474
116234113,Shelly French,10th,Green High School,75.1,62.8,Charter,832670
064941859,Patrick Collins,10th,Wagner High School,50.3,67.4,Public,846745
079311335,Meghan Smith,9th,Campos High School,66.9,76.3,Public,957299
078163393,Rebecca Thomas,11th,Bowers High School,,54.1,Public,848324
096684919,Jasmine Bartlett,10th,Green High School,81.9,66.1,Charter,832670
102656365,Jason Johnson,10th,Dixon High School,76.2,44.4,Charter,870334
014188837,Jonathan Phelps,9th,Sullivan High School,50.5,53.7,Public,961125
028169800,Mark Ward,12th,Sullivan High School,78.0,52.5,Public,961125
023325788,Lisa Herrera,11th,Turner High School,88.5,61.9,Public,956438
044214975,Jeffrey Rodriguez,10th,Dixon High School,,92.5,Charter,870334
107719456,Rachel Bennett,11th,Montgomery High School,67.5,69.1,Charter,893368
094019968,Gabriella Smith,9th,Turner High School,83.9,61.9,Public,956438
022995096,Kelly Page,11th,Sullivan High School,82.1,38.7,Public,961125
062318387,Heather Campbell,12th,Wagner High School,92.4,36.6,Public,846745
111022906,Phyllis Rodriguez,10th,Wagner High School,,71.9,Public,846745
053447018,Monica Herring,9th,Fisher High School,86.6,96.9,Public,817615
115084500,Lisa Vincent,10th,Woods High School,49.7,64.6,Public,912243
091165789,Kimberly Stevens,10th,Green High School,83.7,80.1,Charter,832670
053709293,Lisa Strong,11th,Dixon High School,74.3,65.7,Charter,870334
080525068,Michelle Powell,11th,Green High School,82.6,,Charter,832670
108746800,Stacy Miller,11th,Bowers High School,76.7,48.0,Public,848324
055041645,Jessica Barton,9th,Green High School,66.5,24.1,Charter,832670
073232889,Tonya Fitzgerald,10th,Fisher High School,75.2,82.1,Public,817615
097668413,Danielle Arnold,11th,Sullivan High School,44.9,57.8,Public,961125
086926975,Amber Patterson,10th,Montgomery High School,51.5,56.9,Charter,893368
054413180,Timothy Green,9th,Sullivan High School,47.8,52.5,Public,961125
033231435,Michelle Holmes,9th,Green High School,69.7,58.4,Charter,832670
060594365,Jermaine Orr,9th,Sullivan High School,31.9,84.2,Public,961125
085789207,Stephanie Dodson,11th,Dixon High School,75.4,70.9,Charter,870334
085439492,John Munoz,9th,Silva High School,92.8,85.5,Public,991918
023800203,Julie Mclaughlin,9th,Sullivan High School,64.6,76.5,Public,961125
121625254,Jacob Miller,9th,Silva High School,57.4,73.1,Public,991918
028479163,Amy Lopez,10th,Fisher High School,86.0,61.5,Public,817615
048594808,Daniel Vazquez,10th,Dixon High School,68.3,55.7,Charter,870334
075626121,Taylor Torres,11th,Green High School,81.0,46.2,Charter,832670
028106494,Margaret Miller,9th,Montgomery High School,68.1,92.0,Charter,893368
120410619,Leroy Price,9th,Sullivan High School,90.5,69.8,Public,961125
109677512,Kathryn Cross,10th,Richard High School,,62.9,Charter,889699
086986494,Jack Cole,10th,Silva High School,94.3,61.8,Public,991918
125001861,Benjamin Johnson,12th,Dixon High School,90.9,34.9,Charter,870334
049089639,Gregory Harvey,11th,Dixon High School,90.7,71.3,Charter,870334
029868100,Taylor Sanders,10th,Silva High School,76.0,65.3,Public,991918
112828196,Carol Gonzalez,9th,Sullivan High School,,74.4,Public,961125
069942028,Denise Johnson,11th,Fisher High School,,64.2,Public,817615
054457748,Stephen Riggs,11th,Montgomery High School,91.7,77.9,Charter,893368
108308015,Stephanie Shaffer,11th,Silva High School,82.8,93.0,Public,991918
129664233,Robert Stevenson,11th,Silva High School,73.1,56.7,Public,991918
115326187,Christopher Simpson,10th,Campos High School,41.0,86.1,Public,957299
085896103,William Osborne,12th,Montgomery High School,76.0,56.6,Charter,893368
010584862,Patrick Graham,10th,Silva High School,95.2,53.8,Public,991918
060687052,John Bowen,12th,Dixon High School,91.6,49.4,Charter,870334
079338949,Kimberly Sanchez,11th,Fisher High School,76.5,47.8,Public,817615
054379965,Bradley Gomez,12th,Silva High School,75.2,49.9,Public,991918
048312433,Richard White,12th,Montgomery High School,57.4,70.9,Charter,893368
092997406,Francisco Coleman,10th,Turner High School,,95.3,Public,956438
123028451,Robert Henderson,11th,Green High School,92.7,62.7,Charter,832670
023284007,Curtis Martinez,9th,Wagner High School,64.5,30.0,Public,846745
092216019,Justin Buck,9th,Woods High School,77.2,76.6,Public,912243
049148703,Mackenzie Dixon,12th,Woods High School,60.9,33.1,Public,912243
060968577,Carol Castaneda,12th,Woods High School,92.9,67.3,Public,912243
012240162,Jon Nelson,10th,Odonnell High School,77.8,55.3,Public,959474
069114461,Patricia Donovan,10th,Turner High School,,86.0,Public,956438
129418366,Jose Oneill,12th,Bowers High School,50.8,69.3,Public,848324
054613715,David Griffin,11th,Wagner High School,81.2,77.7,Public,846745
115212864,Lynn Grimes,12th,Montgomery High School,53.8,65.4,Charter,893368
126972449,Darlene Baker,11th,Green High School,90.6,64.5,Charter,832670
106967694,Jonathan Jones,9th,Green High School,74.0,70.9,Charter,832670
122674026,Samantha Ball,12th,Dixon High School,91.6,,Charter,870334
060015750,Maria Williams,12th,Montgomery High School,55.7,64.4,Charter,893368
033790196,Holly Rodriguez,9th,Sullivan High School,82.0,46.4,Public,961125
058577637,Rebecca Mitchell,9th,Woods High School,65.6,48.6,Public,912243
097543583,Vanessa Jackson,12th,Woods High School,95.7,75.4,Public,912243
071548135,Ryan Walsh,12th,Chang High School,90.8,67.1,Charter,840132
106599570,Katherine Johnson,10th,Green High School,87.2,62.1,Charter,832670
129588393,Joel White,11th,Richard High School,59.6,95.2,Charter,889699
069678101,Todd Mcdaniel,9th,Green High School,48.0,85.4,Charter,832670
019335627,James Fischer,10th,Green High School,80.0,88.0,Charter,832670
088135735,Peter Carr,9th,Turner High School,79.4,63.1,Public,956438
015639440,Stephen Fritz,11th,Odonnell High School,44.2,76.4,Public,959474
049244403,Susan Peters,11th,Sullivan High School,71.3,75.5,Public,961125
047761603,Alicia Gordon,10th,Turner High School,74.2,58.4,Public,956438
016357776,Joe Black,10th,Woods High School,,68.6,Public,912243
073743064,Bobby Bass,9th,Green High School,79.9,73.6,Charter,832670
127287230,Kayla Williams,9th,Richard High School,60.4,76.9,Charter,889699
057283566,Steven Perez,11th,Montgomery High School,92.4,73.2,Charter,893368
046580241,David Terry,12th,Dixon High School,79.9,55.0,Charter,870334
037215033,Michael Ramirez,9th,Bowers High School,40.9,33.2,Public,848324
050821035,Dawn Parks,9th,Fisher High School,,,Public,817615
085010374,James Hart,11th,Silva High School,85.5,63.2,Public,991918
036847282,Anthony Campbell,12th,Odonnell High School,73.0,,Public,959474
128351547,Krista Houston,12th,Woods High School,68.1,57.3,Public,912243
084572978,Robert Taylor,10th,Silva High School,81.2,70.3,Public,991918
020088659,Stacey Smith,10th,Woods High School,50.0,85.2,Public,912243
058895953,Robert Paul,11th,Green High School,75.2,51.4,Charter,832670
061227741,Danielle Wilson,12th,Fisher High School,74.6,79.1,Public,817615
048268998,Laura Bishop,12th,Wagner High School,93.0,67.5,Public,846745
069610486,Jeffrey Green,9th,Silva High School,42.6,60.6,Public,991918
054681035,Juan Martin,9th,Dixon High School,64.5,65.2,Charter,870334
014029983,Traci Blair,12th,Wagner High School,,43.6,Public,846745
037760928,Jasmine Harris,12th,Fisher High School,,69.3,Public,817615
116337298,Derek Sampson,9th,Green High School,83.5,,Charter,832670
053570396,Brittany Wallace,12th,Bowers High School,72.4,31.3,Public,848324
095805126,Garrett Mathis,9th,Sullivan High School,28.9,70.0,Public,961125
038081842,Duane Collins,9th,Montgomery High School,,94.4,Charter,893368
065154823,Joyce Chen,12th,Woods High School,95.2,43.3,Public,912243
058219199,Taylor Torres,10th,Turner High School,61.2,69.3,Public,956438
085108972,Jacob Garcia,12th,Odonnell High School,96.1,79.7,Public,959474
051390442,Wayne Jones,12th,Montgomery High School,65.8,50.4,Charter,893368
121734802,Logan Shaffer,12th,Wagner High School,85.7,59.4,Public,846745
053342809,Terry Morse,12th,Wagner High School,71.4,83.6,Public,846745
026382207,Andrew Alexander,10th,Woods High School,,77.6,Public,912243
022029881,Charlotte Wilson,10th,Montgomery High School,84.7,67.5,Charter,893368
067137372,John White,11th,Montgomery High School,81.0,72.8,Charter,893368
060214852,Justin Morris,9th,Green High School,79.1,,Charter,832670
044417170,Nancy Walters,12th,Montgomery High School,57.4,74.3,Charter,893368
063423284,Johnathan Diaz,12th,Montgomery High School,62.4,91.9,Charter,893368
080867153,Greg Cox,9th,Dixon High School,48.1,72.6,Charter,870334
059780928,Michael Gonzalez,12th,Silva High School,46.0,69.1,Public,991918
050558188,Michael Frank,10th,Wagner High School,78.2,70.9,Public,846745
121247548,Karen Morris,12th,Dixon High School,,66.2,Charter,870334
023682492,Sandra Jones,10th,Silva High School,84.7,81.7,Public,991918
073589804,Patrick Hansen Jr.,12th,Green High School,85.7,40.9,Charter,832670
075231257,Cassidy Park,11th,Montgomery High School,80.6,85.5,Charter,893368
118950673,Katie Caldwell,9th,Green High School,62.0,67.7,Charter,832670
027070385,Heather Mitchell,10th,Green High School,67.4,62.1,Charter,832670
044822396,Alexa Robinson,10th,Fisher High School,,66.1,Public,817615
106581135,Whitney Warner,11th,Wagner High School,91.0,61.8,Public,846745
027222201,Steven Smith,9th,Turner High School,67.7,76.9,Public,956438
