student_id,student_name,grade,school_name,reading_score,math_score,school_type
033453213,Brett Baker,11th,Silva High School,97.2,84.6,Public
071304793,Jeremy Jones,10th,Campbell High School,84.8,61.6,Public
051082637,Amy Nelson,10th,Wagner High School,89.7,70.1,Public
067070374,Tiffany Estrada,12th,Green High School,83.3,47.4,Public
100820546,Randy Hurst,12th,Green High School,70.2,91.7,Public
035070034,Darius Valdez,9th,Richard High School,63.4,50.2,Charter
128653520,Alejandro Obrien,11th,Fisher High School,36.7,45.1,Public
100718823,Stephanie Carter,10th,Campbell High School,88.5,98.2,Public
040173162,Heather Edwards,11th,Bowers High School,93.9,,Public
072695689,Peter Golden,11th,Silva High School,93.1,76.7,Public
024956062,Michelle Johnson,12th,Campbell High School,69.2,55.6,Public
016902147,Robert Pruitt,10th,Wagner High School,79.3,55.3,Public
016791358,Richard Lambert,10th,Fisher High School,63.4,57.0,Public
012050938,Nicholas Moore,11th,Fisher High School,84.2,32.8,Public
115495762,Kimberly Sandoval,10th,Montgomery High School,83.8,49.4,Public
093191007,Olivia Norris,9th,Turner High School,,70.9,Public
027958685,Tiffany Moore,12th,Silva High School,59.3,40.8,Public
075769554,Julia Manning,11th,Turner High School,98.9,70.0,Public
080022367,Joseph Benson,9th,Campos High School,69.4,52.2,Public
054203549,Brenda Benton,12th,Richard High School,82.8,,Charter
052865015,Daniel Thomas,11th,Turner High School,88.5,68.9,Public
109375348,Holly Thomas,10th,Fisher High School,61.6,71.0,Public
109892287,Allison Brown,9th,Campbell High School,99.7,90.8,Public
122193277,Valerie Greene,10th,Fisher High School,69.6,65.9,Public
028220707,Kathy Diaz,9th,Green High School,77.9,81.1,Public
019981398,Vicki Rodriguez,9th,Richard High School,58.7,47.2,Charter
030491553,Cynthia Smith,9th,Fisher High School,93.8,52.8,Public
096522505,Stephanie Russell,11th,Green High School,63.0,67.3,Public
101829847,Brian Jones,9th,Silva High School,67.1,97.5,Public
010746820,Lauren Jackson,12th,Chang High School,65.7,78.6,Public
042547725,Whitney Johnson,12th,Fisher High School,81.8,73.9,Public
036197563,Patricia Gonzales,9th,Silva High School,77.8,84.4,Public
093228475,Jacqueline Coleman,11th,Turner High School,77.3,81.6,Public
032690608,Zachary Stephens,10th,Fisher High School,80.3,86.4,Public
021182499,Brian Shelton,11th,Woods High School,87.1,42.4,Public
118171575,Zachary Mclaughlin,11th,Silva High School,93.0,63.5,Public
057082055,Rachel Williams,12th,Turner High School,36.2,56.7,Public
074737671,Scott Randolph,12th,Fisher High School,78.4,54.2,Public
103177445,Jonathan Smith,9th,Campbell High School,75.3,,Public
072505711,Jason Hoffman,12th,Fisher High School,,69.0,Public
046355531,Michelle Baldwin,12th,Green High School,71.4,47.8,Public
110827487,Fernando Davidson,11th,Chang High School,94.6,86.1,Public
103457725,Nicholas Gillespie,12th,Green High School,61.7,39.9,Public
052006764,Sean Dean,9th,Turner High School,81.5,95.6,Public
090847956,Tyler Torres,12th,Campbell High School,,63.7,Public
064844338,Zachary Rosales,12th,Turner High School,52.9,36.1,Public
093371966,Adam Rodriguez,9th,Turner High School,78.1,76.0,Public
057821724,Tracy Alvarez,11th,Chang High School,70.6,92.8,Public
113457566,Thomas Simpson,11th,Fisher High School,85.9,49.6,Public
029588312,Helen Allison,12th,Chang High School,50.5,74.7,Public
104515158,Kimberly Schroeder,9th,Green High School,75.6,56.5,Public
031087717,Daniel Jones,11th,Fisher High School,60.1,,Public
024422347,Gregory Marks,10th,Richard High School,67.1,71.9,Charter
053386289,Angie Franklin,9th,Montgomery High School,81.8,55.7,Public
054897269,Felicia Atkins,10th,Fisher High School,81.4,66.7,Public
050563791,Anna Daniels,10th,Fisher High School,81.6,53.4,Public
028171652,Erik Montoya,10th,Montgomery High School,82.4,40.7,Public
072316955,Gregory Brock,12th,Richard High School,76.4,91.6,Charter
100907469,Kayla Huff,12th,Chang High School,49.4,47.0,Public
024934505,Tammy Garcia,12th,Montgomery High School,69.2,43.1,Public
010217867,Scott Cooper,12th,Montgomery High School,72.3,,Public
010774070,Shannon Marquez,12th,Green High School,79.1,49.2,Public
053281588,Roy Rios,11th,Richard High School,85.9,39.3,Charter
079092308,Jeffrey Watkins,9th,Turner High School,94.1,58.8,Public
042866244,Justin Barrett,10th,Campbell High School,87.4,76.0,Public
056370218,Brian Cervantes,11th,Campos High School,57.7,79.5,Public
021450875,Edward Moran,9th,Montgomery High School,94.1,53.0,Public
095980216,Jeffrey Berry,9th,Green High School,78.0,88.8,Public
087479586,David Alvarez,12th,Richard High School,86.0,85.5,Charter
031978114,David Price III,9th,Turner High School,51.1,85.5,Public
033381602,Brianna Bennett,12th,Turner High School,37.9,66.6,Public
107581150,Marissa Fowler,11th,Fisher High School,80.3,56.9,Public
123513597,Christine Mendoza,12th,Fisher High School,84.0,45.8,Public
019213299,Timothy Montgomery,10th,Fisher High School,58.0,65.7,Public
100635252,Hunter Roberts,11th,Turner High School,83.6,,Public
073529110,Jose Olson,11th,Bowers High School,75.6,69.4,Public
118888305,Cheryl Ashley,12th,Bowers High School,73.9,72.8,Public
075105040,Raymond Bass,9th,Fisher High School,78.7,57.5,Public
066745008,Michelle Williams,10th,Chang High School,93.3,74.6,Public
026509349,Yolanda Dillon,9th,Montgomery High School,84.0,74.6,Public
042939553,Amy Gentry,12th,Fisher High School,82.2,,Public
082395270,Christopher Blackburn,10th,Wagner High School,74.5,45.5,Public
045260630,Jaime Bond,10th,Fisher High School,39.9,50.0,Public
048459561,Meredith Hodge,11th,Richard High School,93.8,48.3,Charter
056385672,Alexis Oconnor,10th,Campos High School,80.7,77.1,Public
091461920,Jose Robbins,9th,Sullivan High School,80.0,31.4,Public
094009473,Derek Johnson,10th,Fisher High School,94.1,92.8,Public
129517241,Lauren Smith,11th,Silva High School,83.6,77.4,Public
102710560,Timothy Mcconnell,11th,Bowers High School,,46.4,Public
067875359,Stephanie Bowman,11th,Fisher High School,76.6,46.5,Public
024132598,Kim Riley,12th,Green High School,71.5,50.4,Public
126801316,Matthew Watkins,10th,Montgomery High School,88.6,29.1,Public
022438731,Martin Dalton,10th,Turner High School,81.2,46.7,Public
081735624,Erin Schmidt,12th,Odonnell High School,,45.0,Public
089392399,Hayley Adams,11th,Silva High School,97.0,67.6,Public
081214873,Bryan Stevens,12th,Green High School,63.9,54.1,Public
125364883,Alexandria Marsh,11th,Montgomery High School,66.3,68.5,Public
026890281,Daniel Johnson,11th,Turner High School,62.1,,Public
105676449,Lisa Richmond,11th,Bowers High School,94.3,92.6,Public
082311830,Jeffrey Barnes,11th,Turner High School,73.2,78.9,Public
021585067,Melinda Shannon,9th,Campos High School,73.8,44.3,Public
016230314,Francis Watkins,9th,Chang High School,79.2,75.5,Public
044710806,David Harrison,9th,Campbell High School,,77.2,Public
110798655,Morgan Garcia,10th,Fisher High School,85.8,74.4,Public
019505512,Monique Wallace,12th,Chang High School,56.4,61.0,Public
122176100,Jesse Sparks,9th,Richard High School,85.2,47.1,Charter
096874334,Devin Murray,11th,Turner High School,74.9,47.8,Public
023186286,Robert Mcintyre,11th,Turner High School,71.6,79.9,Public
102825073,Karen Williams,10th,Fisher High School,,68.5,Public
128469772,Gilbert Davis,10th,Turner High School,56.3,68.6,Public
074081152,Brett Donaldson,9th,Richard High School,64.5,56.4,Charter
095768496,Wesley Miller,11th,Richard High School,81.7,46.6,Charter
078061754,Brianna Smith,9th,Campbell High School,95.4,48.5,Public
083765663,Erin Peterson,9th,Campos High School,72.0,65.2,Public
093567521,Taylor Booker,11th,Campos High School,96.9,80.3,Public
106596641,Tracy Herrera,11th,Turner High School,91.1,91.4,Public
037118499,Shane Russo,12th,Chang High School,50.0,54.2,Public
072858374,William Cohen,9th,Chang High School,68.1,79.2,Public
050355161,Melanie Lowe,11th,Chang High School,64.4,79.9,Public
051513559,Tasha Hunt,10th,Bowers High School,65.1,79.3,Public
014369465,Samantha Davis,9th,Turner High School,67.0,94.1,Public
050480955,Taylor Price,10th,Bowers High School,74.0,66.0,Public
061927698,Nancy Brown,12th,Fisher High School,77.1,72.8,Public
108963557,Jennifer Daniels,12th,Turner High School,29.8,64.3,Public
025088955,Tyler Duffy,9th,Montgomery High School,77.3,45.6,Public
128809918,Kevin Figueroa,10th,Turner High School,65.7,70.9,Public
011458968,Michael Soto,12th,Turner High School,51.4,36.4,Public
045738434,Jason Hopkins,10th,Odonnell High School,49.0,78.4,Public
066771218,David Guerrero,10th,Dixon High School,70.5,66.7,Charter
082380379,Jonathan Case,9th,Campbell High School,75.0,86.1,Public
111132812,Jessica Mendoza,12th,Turner High School,79.3,57.9,Public
042783411,Stephanie Hill,10th,Campos High School,94.3,77.0,Public
030868102,Hannah Arellano,12th,Campbell High School,64.0,78.6,Public
014125874,Erin Kennedy,12th,Fisher High School,95.9,58.5,Public
090943407,Anna Francis,10th,Fisher High School,88.8,54.3,Public
075324711,Mario Bond,12th,Chang High School,63.0,39.2,Public
019373236,Jessica Scott,12th,Chang High School,72.0,88.6,Public
064464637,Jessica Chavez,9th,Bowers High School,61.8,50.2,Public
102384996,Joseph Russell,9th,Turner High School,88.4,67.6,Public
084138095,Ronald Torres,11th,Campos High School,56.8,67.5,Public
046042323,Joseph Johnson,9th,Montgomery High School,99.6,61.3,Public
110202439,Javier Humphrey,12th,Bowers High School,74.0,,Public
095701110,Jason Conley,10th,Campbell High School,74.5,46.4,Public
044433264,Matthew Morales,10th,Campbell High School,,94.6,Public
129516844,Jason Taylor,10th,Campbell High School,83.3,53.0,Public
041139943,Erica Anderson,11th,Turner High School,93.8,19.5,Public
036901649,Pamela Norton,12th,Turner High School,51.7,45.1,Public
086617077,Norma Peterson,9th,Green High School,74.0,69.4,Public
039491130,Adriana Conway,9th,Fisher High School,79.2,94.3,Public
124350746,Phillip Benton,11th,Green High School,64.0,26.8,Public
044601504,David Woods,10th,Fisher High School,,63.0,Public
117645905,Daniel Cole,10th,Green High School,47.4,87.2,Public
025245112,Peter Collins,10th,Richard High School,,54.5,Charter
099668314,Angela Short,10th,Montgomery High School,75.8,72.1,Public
086172703,Elizabeth Estes,11th,Bowers High School,53.0,75.7,Public
084354109,Mary Jones,11th,Campbell High School,74.0,66.6,Public
085680568,Janet Martinez,10th,Richard High School,72.5,34.2,Charter
087454352,Grace Newton,12th,Campbell High School,45.5,81.6,Public
086144870,Michele Patterson,12th,Fisher High School,72.9,65.1,Public
070163595,Brittney Parker,12th,Green High School,93.9,86.8,Public
044089676,Nicholas Schneider,12th,Fisher High School,,53.7,Public
054756643,James Avila,11th,Chang High School,,76.0,Public
068220699,Brian Hodges,11th,Richard High School,79.3,63.9,Charter
013884598,Gary Hart,9th,Green High School,82.2,43.1,Public
054391121,Stephanie Stevenson,11th,Green High School,75.0,67.8,Public
088064055,Heather Adams,9th,Turner High School,64.6,69.2,Public
106505357,Matthew Goodwin,10th,Campbell High School,65.4,91.9,Public
083930663,Erika Carlson,11th,Turner High School,61.3,33.3,Public
048508234,Nicholas Lee,11th,Silva High School,90.9,96.6,Public
035443603,Michael Mendoza,12th,Turner High School,58.5,67.1,Public
081883576,Curtis Castro,10th,Fisher High School,85.0,67.3,Public
119619926,Gary Compton,11th,Fisher High School,67.3,70.9,Public
115027525,James Scott,12th,Fisher High School,89.5,42.2,Public
054717954,Todd Hanna,9th,Montgomery High School,83.5,58.2,Public
124266694,Paul Williams,10th,Wagner High School,47.7,53.1,Public
082735445,Judith Wilson,12th,Green High School,74.1,50.6,Public
085443161,Brittany Gibson,11th,Fisher High School,,53.9,Public
020753586,Patrick Larson,11th,Silva High School,80.8,77.2,Public
010568257,Angela Taylor,12th,Fisher High School,66.6,50.0,Public
100009859,Jason Barrera,9th,Turner High School,77.1,92.7,Public
099791854,Jonathan Potts,12th,Richard High School,86.7,56.4,Charter
050492134,Michael Gray,9th,Montgomery High School,81.1,34.6,Public
077225261,Curtis Huffman,12th,Green High School,57.7,55.1,Public
084786340,James Moore,9th,Chang High School,87.3,66.6,Public
117223262,Alyssa Jones,10th,Campos High School,62.1,57.3,Public
056600409,Tiffany Lee,9th,Green High School,71.5,77.8,Public
092268520,Gabriela Sanchez,11th,Richard High School,77.6,60.6,Charter
044617501,Kimberly Taylor,11th,Wagner High School,,57.2,Public
089068814,Denise Williams,11th,Turner High School,70.4,45.4,Public
077010421,Michael Mcguire,9th,Chang High School,80.2,72.4,Public
029693870,Cesar Parker,12th,Fisher High School,,34.3,Public
092662647,Collin Greene,12th,Richard High School,73.5,63.8,Charter
023141441,Kenneth Ramirez,9th,Chang High School,63.0,77.1,Public
125149231,Joyce Huang,10th,Campbell High School,,66.8,Public
101148434,Kathleen Perez,11th,Bowers High School,,99.4,Public
090791934,Grant Anderson,10th,Turner High School,63.3,87.9,Public
028842208,Sherri Griffin,11th,Turner High School,65.9,52.1,Public
125358679,Anthony Hess,12th,Montgomery High School,79.2,66.4,Public
084824095,Richard Brown,11th,Turner High School,76.3,58.8,Public
116962498,Whitney Morales,9th,Campos High School,95.7,,Public
039885238,John Grant,9th,Chang High School,55.4,69.6,Public
109625315,Jamie Flores,11th,Fisher High School,86.6,,Public
076817722,Charles Atkins,9th,Sullivan High School,69.1,54.1,Public
010841903,Briana Mccullough,10th,Green High School,49.2,44.8,Public
033529574,Robert Coleman,9th,Turner High School,72.7,71.1,Public
090792302,Robert Gill,12th,Chang High School,70.3,60.1,Public
045631625,Beth Wagner,9th,Chang High School,,57.7,Public
059818052,Joann Cooper,10th,Turner High School,91.6,70.9,Public
093137210,Jo Johnson,9th,Chang High School,72.2,80.9,Public
033012191,James Hodge,11th,Chang High School,89.9,83.0,Public
121387770,Adam Hood,12th,Green High School,67.6,33.6,Public
013640745,Ashlee Hernandez,11th,Richard High School,83.3,73.6,Charter
010025046,Brenda Buchanan,9th,Richard High School,44.8,31.6,Charter
124024247,Scott Lewis,10th,Turner High School,71.5,79.3,Public
098871115,Kyle Woods,12th,Turner High School,75.0,39.9,Public
050794285,Chelsey Leach,11th,Campos High School,73.6,63.6,Public
056669932,David Robinson,11th,Campos High School,72.7,55.4,Public
112705662,Mathew Flowers,12th,Chang High School,,77.9,Public
068676308,Phyllis Nelson,11th,Silva High School,93.3,39.0,Public
039252489,Micheal Sanchez,11th,Richard High School,,68.9,Charter
055546755,Michele Whitehead,10th,Fisher High School,,57.7,Public
065477539,Isaiah Hall,9th,Wagner High School,97.8,67.7,Public
111106806,Steven Barrett,11th,Fisher High School,78.4,62.2,Public
047418985,Karen Vega,12th,Turner High School,60.7,37.8,Public
034938753,Catherine Harrison,12th,Silva High School,59.8,86.5,Public
036373507,Alicia Glass,11th,Turner High School,80.8,,Public
073201959,Dawn Jarvis,9th,Fisher High School,84.6,47.4,Public
062996932,Robert Henry,11th,Bowers High School,,40.6,Public
090900055,Jeffrey Case,11th,Chang High School,70.2,80.3,Public
017538921,Alex Coleman,9th,Campbell High School,78.2,53.9,Public
050871807,Marie Harrison,10th,Fisher High School,71.6,54.5,Public
033571056,Andrew Santiago,9th,Green High School,81.7,69.0,Public
080236111,Scott Smith,9th,Campos High School,87.0,43.3,Public
039196257,Douglas Rasmussen,12th,Chang High School,71.1,,Public
053648639,Karen Walker,9th,Fisher High School,99.2,65.2,Public
025388422,Kevin Turner,12th,Fisher High School,92.5,73.0,Public
030485475,Edward Smith,10th,Odonnell High School,64.4,66.8,Public
017599449,Regina Gutierrez,9th,Richard High School,64.5,39.9,Charter
058499605,Paul Dunn,9th,Turner High School,85.9,75.7,Public
105309813,John Baldwin,12th,Chang High School,49.5,62.1,Public
032593381,Walter Miller,9th,Campbell High School,87.8,49.8,Public
108020092,Destiny Adams,11th,Richard High School,79.5,68.8,Charter
110016269,Alexander Long,12th,Fisher High School,95.7,58.7,Public
055153562,Kimberly Chen,9th,Turner High School,87.3,97.2,Public
104294327,Allen Nguyen,10th,Sullivan High School,78.0,70.9,Public
059694551,Nicole Morales,11th,Campos High School,72.2,78.1,Public
068329121,Carolyn Anderson,11th,Fisher High School,85.5,44.3,Public
068153928,Teresa White,11th,Turner High School,77.8,42.1,Public
076439773,Kenneth Bartlett,9th,Campbell High School,86.2,76.7,Public
073778576,Amy Evans,9th,Richard High School,60.3,69.7,Charter
023956429,Cole Miranda,11th,Fisher High School,93.5,54.6,Public
011532868,Brenda Medina,12th,Green High School,93.2,31.9,Public
024551438,Daniel Hunt,11th,Silva High School,84.3,83.3,Public
023864728,Heidi Webb,11th,Fisher High School,81.7,49.8,Public
116364546,David Thomas,10th,Fisher High School,96.9,75.2,Public
070921070,Darrell Pope,12th,Richard High School,65.3,73.9,Charter
100555879,Yvonne Hardy,12th,Montgomery High School,80.7,36.4,Public
098899647,Marisa Ware,12th,Chang High School,69.5,70.0,Public
059017879,Robin White,12th,Chang High School,62.4,90.4,Public
059392840,Cassandra Smith,11th,Richard High School,81.2,64.0,Charter
124266432,Laurie Miller,10th,Campbell High School,,33.1,Public
051348850,Edward Summers,11th,Turner High School,70.6,73.0,Public
056666126,Jerry Hall,9th,Woods High School,,22.7,Public
010643570,Jessica Molina,9th,Fisher High School,48.3,84.2,Public
056895793,James Hester,11th,Turner High School,88.0,42.2,Public
